NINE_FIG,MARK_ID
113750004,210680
113750005,210681
113750006,210682
113750015,234985
113750016,234986
113750020,238628
113750021,238629
113750022,238630
113750023,238631
113750024,238632
113750027,243361
113750028,243362
113750029,244183
113750030,244184
113750031,244185
113750032,244186
113750037,244550
113750038,244551
113750039,244552
113750040,245385
113750041,245386
113750042,245387
113750043,245388
113750050,248796
113750051,248797
113750052,248798
113750053,248799
113750054,248800
113750056,247730
113750057,247731
113750058,247732
113750059,247733
113750060,247734
113750065,254148
113750066,254149
113770002,162079
113770003,185900
113770017,236715
113770019,236716
113770020,190784
113770021,193660
113770022,193661
113770027,211153
113770031,193662
113770032,193663
113770037,201693
113770038,201694
113770039,203452
113770040,203453
113770041,220294
113770042,220295
113770043,206562
113770044,206563
113770045,220296
113770046,206564
113770052,209230
113770053,209231
113770064,215310
113770067,215311
113770076,211154
113770078,211155
113770080,211156
113770081,211157
113770082,211158
113770083,211159
113770094,210790
113770095,210791
113770096,210792
113770097,210793
113770102,209232
113770103,209233
113770104,209234
113770105,209235
113770106,208757
113770107,212507
113770108,212508
113770110,210122
113770112,232117
113770113,232118
113770114,210331
113770115,210332
113770116,223226
113770118,212463
113770119,212464
113770120,212465
113770121,213402
113770122,215839
113770123,215840
113770130,219393
113770131,219394
113770133,219420
113770135,215651
113770136,215652
113770137,215653
113770144,227460
113770145,227461
113770146,227462
113770147,218484
113770148,219021
113770156,219628
113770157,219629
113770158,219630
113770161,220297
113770162,220298
113770168,223227
113770177,250738
113770178,223930
113770179,223931
113770180,223932
113770181,223933
113770182,223934
113770183,223935
113770202,234558
113770203,234559
113770213,229606
113770214,229607
113770217,228269
113770218,228270
113770219,229089
113770220,229090
113770221,229091
113770222,228271
113770223,227898
113770224,227899
113770225,232540
113770226,232541
113770227,232542
113770228,232543
113770229,228029
113770230,228272
113770231,228273
113770232,228030
113770233,228031
113770234,228032
113770235,228033
113770236,228145
113770237,228146
113770238,228384
113770239,228385
113770240,228386
113770241,228562
113770242,256666
113770243,228274
113770244,228275
113770245,228276
113770246,230277
113770247,230278
113770250,229608
113770251,229609
113770252,229610
113770255,228813
113770256,233700
113770257,233701
113770258,233702
113770262,228949
113770263,229092
113770264,229093
113770267,229611
113770268,229612
113770269,229613
113770276,231976
113770277,231977
113770278,231389
113770279,231390
113770281,234028
113770285,233112
113770286,233113
113770287,233114
113770289,237459
113770290,237460
113770291,233115
113770292,233216
113770293,233116
113770294,233217
113770295,231225
113770296,231226
113770297,231227
113770298,232877
113770299,232878
113770300,232879
113770301,232880
113770302,232881
113770303,232882
113770308,232883
113770309,232884
113770310,237126
113770311,237127
113770312,237128
113770313,233117
113770314,231170
113770315,231171
113770316,232885
113770317,242648
113770318,242649
113770319,242650
113770320,242651
113770321,232544
113770322,232886
113770323,232887
113770324,232888
113770325,232889
113770326,234029
113770327,234030
113770330,232361
113770331,232362
113770332,232363
113770333,232364
113770334,233881
113770335,233882
113770336,236176
113770337,236177
113770338,243724
113770339,243725
113770340,234560
113770341,234602
113770342,234603
113770343,234604
113770344,234605
113770345,241246
113770346,241247
113770347,241248
113770350,234031
113770351,234032
113770352,234033
113770353,234034
113770354,234035
113770355,234036
113770357,234329
113770358,234330
113770359,234331
113770363,235307
113770364,235308
113770365,237226
113770366,242070
113770367,242071
113770368,236178
113770369,236179
113770370,242371
113770371,242372
113770372,242373
113770374,239296
113770375,239297
113770376,239298
113770377,239299
113770378,239300
113770379,237636
113770380,237637
113770381,237638
113770382,237639
113770383,237640
113770384,237641
113770385,237642
113770386,237643
113770387,237644
113770388,238144
113770389,238145
113770390,238146
113770391,238147
113770392,250763
113770393,238975
113770394,238976
113770395,238977
113770396,238978
113770397,238979
113770398,238980
113770399,238981
113770400,238982
113770401,239071
113770402,239072
113770403,238286
113770408,253612
113770409,241948
113770410,241949
113770411,241950
113770412,241249
113770413,241250
113770414,241251
113770415,241252
113770416,241253
113770417,239301
113770418,239302
113770419,241254
113770420,241255
113770421,241256
113770422,241257
113770423,239503
113770424,239504
113770425,239505
113770426,239506
113770427,239507
113770428,239508
113770429,239509
113770439,241258
113770440,241259
113770441,243138
113770442,243139
113770445,243481
113770446,243482
113770447,239672
113770448,239673
113770449,239674
113770450,239675
113770451,239676
113770452,239677
113770453,242437
113770454,242438
113770455,244187
113770456,244188
113770457,244189
113770458,244190
113770460,246875
113770461,246876
113770462,242819
113770463,242820
113770466,244191
113770467,244192
113770468,244193
113770469,244870
113770476,256667
113770477,256668
113770478,248023
113770479,246256
113770480,253375
113770481,253376
113770482,253377
113770483,246877
113770484,246878
113770485,246879
113770486,246880
113770487,246881
113770488,247891
113770489,247892
113770490,247893
113770491,247894
113770492,248801
113770493,247895
113770494,247896
113770495,247897
113770496,247898
113770497,247899
113770498,254639
113770499,254640
113770500,254641
113770501,254642
113770506,249767
113770507,249768
113770508,248256
113770509,248257
113770510,248258
113770511,248259
113770512,248260
113770513,248261
113770514,248629
113770515,248630
113770516,248631
113770519,249357
113770520,249358
113770521,249359
113770522,252014
113770523,252015
113770524,250716
113770525,250717
113770526,250718
113770529,259531
113770530,259532
113770531,251245
113770532,251246
113770533,252016
113770534,252017
113770535,252018
113770536,251918
113770537,251919
113770538,251920
113770539,251921
113770540,253016
113770541,253017
113770542,253018
113770543,253019
113770544,252801
113770545,252802
113770546,252019
113770547,252020
113770548,252021
113770549,253439
113770550,259533
113770552,252803
113770553,252804
113770554,251792
113770555,251793
113770556,253292
113770557,253293
113770558,253294
113770559,253295
113770560,253296
113770561,253297
113770562,253298
113770563,253299
113770564,253300
113770565,253503
113770566,253504
113770567,253505
113770578,252898
113770579,252899
113770580,255598
113770581,255599
113770582,255600
113770583,255670
113770584,255671
113770585,253840
113770586,253841
113770587,254294
113770588,254295
113770589,254296
113770591,257253
113770592,257254
113770594,254428
113770595,254429
113770596,254430
113770597,256919
113770598,256920
113770599,256921
113770600,256669
113770601,256670
113770602,256671
113770603,256762
113770604,256763
113770605,256764
113770609,261743
113770610,261744
113770611,261745
113770612,261746
113770613,257958
113770614,259021
113770615,259022
113770616,259023
113770619,257255
113770620,257256
113770621,257257
113770622,257876
113770623,257877
113770624,259464
113770625,259465
113770626,259466
113770627,257878
113770628,257879
113770629,257880
113770632,259559
113770633,259560
113770636,260965
113770637,260966
113770638,260967
113770639,260968
113770640,260969
113770641,261568
113770642,261569
113770644,261867
113770645,261868
113770647,262864
113770648,262865
113770649,262866
113770654,260203
113770655,260204
113770656,260205
113770657,260206
113770658,260207
113810002,200218
113810003,200219
113810009,197629
113810010,197630
113810011,208415
113810012,208416
113810013,213305
113810018,201122
113810019,201123
113810037,224639
113810038,224640
113850000,210710
113850001,210711
113850002,210712
113850003,210713
113850004,210714
113850020,222943
113850021,222944
113850022,222945
113850023,222946
113850024,222947
113850025,223395
113850026,223396
113850030,231391
113850031,231392
113850032,231393
113850040,233797
113850042,237461
113850043,237462
113850057,255429
113850058,255430
113850059,255431
113850060,255432
113850062,257711
113850063,257712
113850064,257492
113850065,257493
113850066,257437
113850067,257438
113850068,261075
113850070,261570
113850071,261571
113850073,263055
113850081,261227
113850082,261228
113850083,261229
113870002,159460
113870003,159461
113870011,159499
113870012,159500
113870013,159501
113870014,159502
113870029,187797
113870030,187796
113870031,187795
113870042,186979
113870043,186977
113870044,186978
113870047,192995
113870048,190794
113870049,190795
113870050,190796
113870052,200657
113870053,200658
113870054,192092
113870055,192113
113870056,199354
113870057,199355
113870058,199356
113870059,196781
113870060,196780
113870061,196779
113870062,193858
113870063,193859
113870064,193860
113870065,193861
113870066,195931
113870067,195932
113870068,195933
113870069,198741
113870070,198742
113870071,198743
113870072,198749
113870073,198739
113900000,159446
113900001,159447
113900002,159448
113900010,188030
113900011,194141
113900015,159853
113900016,159852
113900017,159850
113900018,159851
113900026,160440
113900027,159848
113900028,159849
113900034,204514
113900035,204515
113900036,204516
113900037,189350
113900043,191161
113900048,200499
113900052,217869
113900053,217870
113900055,161746
113900056,161747
113900063,199626
113900064,190122
113900065,162543
113900066,162546
113900067,187169
113900070,162043
113900071,162044
113900072,190535
113900073,190553
113900075,188566
113900076,187286
113900077,186059
113900078,187171
113900080,190318
113900081,197051
113900082,187367
113900083,193480
113900084,187368
113900085,187360
113900086,190071
113900087,190527
113900088,190544
113900089,190123
113900090,190124
113900092,191446
113900093,189251
113900094,189465
113900095,187872
113900096,187834
113900097,188033
113900098,188034
113900099,189351
113900100,189448
113900101,189447
113900102,189446
113900103,193069
113900104,190552
113900105,190554
113900106,196989
113900107,196990
113900108,193458
113900109,193526
113900110,193527
113900112,198523
113900113,198524
113900114,198525
113900115,198526
113900116,201063
113900117,201064
113900118,201065
113900119,201066
113900120,196809
113900121,198333
113900122,198347
113900123,199357
113900124,199358
113900125,199359
113900126,199360
113900127,199361
113900128,199362
113900129,199363
113900130,199364
113900132,201124
113900133,201125
113900134,201126
113900135,197099
113900136,197052
113900137,204486
113900138,204487
113900139,199946
113900140,200312
113900141,200220
113900142,199951
113900143,199947
113900144,199949
113900147,200221
113900148,200222
113900149,200500
113900150,200726
113900151,200727
